domain,category,score,first_seen,last_seen,ports,ip,url,type,file_hash
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,31.76.20.19,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,31.76.76.212,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.101.205.250,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.11.164,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.11.215,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.123.131,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.125.71,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.138.212,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.141.200,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.155.30,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.179.222,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.189.73,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.194.96,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.203.116,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.209.143,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.219.3,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.36.217,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.62.218,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.63.202,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.84.138,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.85.81,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.140.88.205,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.113.131,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.11.62,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.126.246,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.15.77,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.16.54,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.19.199,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.61.181,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.62.9,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.70.97,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.7.240,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.86.81,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.94.61,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.94.93,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.14.96.221,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.108.143,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.11.210,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.1.128,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.125.244,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.133.92,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.140.179,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.163.208,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.170.94,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.183.109,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.187.207,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.208.198,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.212.22,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.221.22,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.239.96,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.249.147,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.251.108,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.33.238,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.56.171,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.58.50,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.7.210,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.83.79,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.156.94.48,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.159.18.221,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.178.21.247,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.219.177.182,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.121.11,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.132.2,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.134.113,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.141.33,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.146.91,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.180.144,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.219.129,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.22.231.32,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.222.65.186,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.34.130.254,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.34.137.196,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.34.144.182,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.34.163.223,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.34.167.255,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.34.169.50,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.1.184,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.1.208,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.125.195,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.161.57,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.185.242,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.193.92,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.196.32,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.209.127,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.232.2,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.246.239,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.247.68,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.37.226,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.41.38,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.38.58.246,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.52.155.163,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.52.161.111,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.52.191.45,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.52.209.120,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.131.36,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.136.73,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.153.22,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.167.183,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.172.118,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.185.157,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.188.3,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.199.41,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.205.69,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.225.1,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.244.63,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.53.245.93,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.105.50,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.120.199,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.152.0,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.158.152,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.198.148,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.230.14,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.236.86,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.33.111,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.38.2,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.44.22,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.49.5,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.52.250,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.62.97.73,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.117.44,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.125.156,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.147.130,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.153.135,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.157.228,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.164.254,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.182.8,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.235.60,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.255.231,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.39.199,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.5.94,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.76.85.146,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.100.107,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.116.137,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.122.71,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.140.25,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.146.234,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.18.206,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.189.68,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.191.240,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.209.57,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.217.120,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.234.131,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.88.168,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.77.89.30,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.100.66,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.117.121,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.122.91,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.123.89,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.160.252,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.165.174,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.169.149,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.190.122,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.204.56,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.205.103,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.220.102,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.236.131,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.237.222,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.255.113,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.4.101,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.56.95,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.63.236,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.69.9,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.78.73.194,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.102.214,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.105.0,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.105.223,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.107.13,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.116.173,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.13.244,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.149.47,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.158.132,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.194.163,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.21.94,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.244.230,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.244.78,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.245.31,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.59.142,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.59.96,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.75.1,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,34.79.96.9,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.187.180.179,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.187.231.181,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.187.37.17,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.189.197.149,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.189.199.248,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.190.215.131,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.190.221.98,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.141.155,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.145.82,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.152.105,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.161.222,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.186.126,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.233.114,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.37.19,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.56.121,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.195.92.92,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.205.103.17,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.205.111.42,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.205.119.20,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.205.136.46,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.205.252.12,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.205.60.167,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.233.39.108,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.233.49.66,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.233.63.106,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.233.63.252,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.233.78.158,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.233.85.226,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.240.110.38,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.240.53.101,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.240.61.109,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.240.93.180,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.240.95.199,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.241.155.211,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.241.160.168,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.241.165.134,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.241.172.15,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.241.208.90,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.241.223.100,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,35.241.225.105,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,36.92.84.130,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,38.3.232.2,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,41.111.172.25,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,42.51.44.169,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,43.153.114.203,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,43.153.206.227,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,43.155.172.154,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,43.160.237.65,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,43.228.157.121,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,44.243.6.247,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,44.244.8.242,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,44.246.253.90,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,44.250.183.75,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.15.226.187,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.154.244.149,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.156.87.165,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.156.87.178,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.156.87.182,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.156.87.192,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.156.87.50,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.166.147.237,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.195.83.7,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.198.224.26,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.227.254.170,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.38.249.157,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.61.173.86,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,45.70.131.21,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,46.101.107.202,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,46.29.26.195,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,46.39.239.86,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,46.8.245.94,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,46.8.64.167,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,49.173.65.19,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,50.114.172.201,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,51.210.143.166,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,5.175.218.27,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,52.37.240.15,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,52.53.230.4,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,52.8.62.56,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,54.177.2.21,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,54.193.112.103,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,54.218.230.32,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,58.48.53.254,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,59.15.64.97,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,59.24.28.114,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,60.173.164.3,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,62.60.130.219,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,64.226.126.224,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,64.227.136.19,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,64.89.161.91,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,64.89.162.146,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,64.89.162.37,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,64.89.162.38,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,65.49.139.223,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,68.183.122.41,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,71.206.190.209,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,77.83.72.79,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,77.90.185.20,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,79.72.57.232,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,82.165.175.206,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,83.194.93.43,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,85.11.167.228,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,87.120.84.66,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,88.151.33.203,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,89.126.211.166,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,91.92.40.5,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,92.118.39.78,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,92.205.26.151,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,92.218.122.20,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,92.253.212.206,,Intel::ADDR,
,Compromised-IPs,0.0,2026-07-31,2026-07-31,,94.154.43.146,,Intel::ADDR,
